Customer.cid  Customer.gender  
189	0	
199	0	
198	1	
198	1	
190	1	
175	0	
198	1	
184	0	
175	0	
182	0	
165	1	
181	0	
176	1	
166	1	
165	1	
194	0	
191	1	
157	0	
170	0	
191	1	
198	1	
175	0	
193	1	
157	0	
192	0	
182	0	
163	0	
183	1	
158	1	
167	0	
191	1	
166	1	
152	1	
186	1	
164	1	
158	1	
189	0	
168	1	
195	0	
159	1	
191	1	
152	1	
193	1	
185	1	
199	0	
168	1	
162	0	
175	0	
187	1	
154	1	
181	0	
160	1	
181	0	
193	1	
178	1	
156	1	
197	1	
151	1	
194	0	
173	0	
179	0	
179	0	
192	0	
154	1	
164	1	
178	1	
186	1	
194	0	
181	0	
166	1	
155	1	
196	0	
192	0	
163	0	
155	1	
170	0	
165	1	
197	1	
195	0	
172	0	
177	1	
172	0	
151	1	
157	0	
184	0	
165	1	
163	0	
158	1	
154	1	
178	1	
163	0	
168	1	
170	0	
162	0	
179	0	
165	1	
197	1	
162	0	
151	1	
197	1	
198	1	
151	1	
161	1	
164	1	
183	1	
161	1	
169	0	
193	1	
174	0	
185	1	
196	0	
184	0	
166	1	
154	1	
164	1	
181	0	
