4341	1113	
3842	8823	
7518	3418	
7596	655	
2294	5864	
2125	8908	
8359	5552	
2207	2893	
3039	7661	
5331	7930	
8060	471	
1587	8189	
7802	2934	
9955	4478	
5668	9026	
2918	3290	
3510	1161	
6973	5679	
5651	731	
8682	8903	
8514	6038	
339	9358	
1107	8409	
7602	5201	
4064	2423	
888	3973	
4671	1514	
9921	4865	
6307	2528	
3443	9114	
3937	2151	
5201	7529	
5745	2353	
2605	218	
4907	1604	
8057	9364	
7072	9745	
3678	4528	
3915	3646	
7590	7944	
7116	8562	
2627	9885	
7508	157	
5795	4180	
6704	8226	
1963	3823	
4332	6753	
1008	8932	
424	1429	
1124	44	
8792	1767	
9022	8330	
6469	3165	
2434	8133	
6241	8515	
6128	9348	
439	1428	
4953	1782	
3329	7653	
7643	4859	
9140	8606	
5165	3650	
1558	7750	
7510	8751	
1488	3834	
8649	4648	
7150	105	
7706	1213	
4931	591	
6836	3570	
9705	604	
6195	139	
4710	7009	
5836	6515	
3482	7238	
7373	5000	
9477	8170	
8303	5110	
6229	5320	
4248	9246	
301	7059	
2749	291	
738	2558	
3316	8946	
8399	4907	
9991	43	
6120	2781	
725	5136	
3211	2043	
2130	7865	
5106	9156	
3551	6001	
8853	7002	
5188	2336	
2461	4205	
1210	1254	
1428	2229	
101	9377	
3303	138	
9839	7387	
781	3587	
1856	5876	
9985	4250	
7880	551	
6219	8825	
7839	6251	
6590	9891	
867	1080	
2794	2273	
513	3892	
6257	8263	
8528	3082	
3655	3859	
6246	8725	
4370	5713	
8606	6974	
9121	7582	
1585	9760	
5513	7527	
6033	7044	
7515	1916	
5285	3790	
8673	9191	
990	9811	
1543	5299	
8633	1270	
1222	6331	
9485	3245	
3931	4465	
3620	3156	
8455	4903	
7606	2798	
3743	4765	
8336	4724	
4596	3287	
260	6844	
9565	4970	
1002	7334	
8992	4004	
644	4549	
3712	6917	
2656	1833	
463	510	
1494	4533	
3717	9924	
6289	3506	
6873	336	
3531	2223	
8028	5334	
2208	7331	
7413	9376	
548	1905	
5430	3927	
993	1447	
382	3854	
121	5571	
2920	2874	
9994	2497	
5009	5874	
8623	4614	
2023	1439	
4723	5362	
572	1775	
1520	8214	
7498	2717	
806	4882	
7505	1205	
4103	4377	
1227	2198	
5182	7476	
6272	9480	
3488	9999	
7749	247	
924	3268	
6656	1676	
4796	3506	
9798	3926	
909	9529	
5558	1498	
9402	1269	
7726	1828	
4308	3509	
6091	9145	
3007	2695	
5182	4939	
1238	802	
6185	1160	
8543	2959	
1034	6703	
1848	3396	
7070	6671	
3952	4766	
6663	5342	
8099	507	
2856	947	
7870	5186	
9789	8386	
9680	7791	
5191	7313	
5169	1743	
6437	8955	
5820	8772	
2926	8400	
6440	8997	
6123	4310	
2389	5510	
1586	8641	
2769	1775	
620	1611	
