8662	1580	
30565	14914	
23951	19094	
24522	15529	
44092	20080	
39556	16714	
27191	3276	
27351	8916	
1064	6614	
30194	19384	
16283	12546	
4885	23677	
30175	22503	
11103	21888	
43354	4663	
42806	149	
24586	10506	
9280	1006	
614	7030	
6126	16727	
48067	27165	
32537	76	
45235	17299	
40116	1592	
6888	17531	
7937	15243	
49655	10605	
46959	3366	
27159	6085	
32385	15222	
22456	12219	
22826	9851	
21792	20923	
20549	12148	
46320	25041	
21217	15929	
18470	9507	
16089	20197	
21052	9754	
12001	12606	
41725	8509	
796	25202	
33528	2092	
39707	431	
9149	1495	
35712	8046	
41012	4201	
43632	21261	
36781	15460	
37351	7833	
41058	26954	
40694	19589	
46584	8677	
19111	20041	
212	7220	
15969	1753	
43995	5970	
48999	14240	
41842	13380	
21018	1178	
18932	28879	
48735	20491	
49090	13460	
30203	20271	
34388	27226	
10347	25647	
43006	8438	
32161	11565	
21102	21128	
14360	3116	
29361	20981	
15608	4574	
47925	12125	
46821	13547	
4889	8601	
14962	2796	
13057	16851	
41891	3457	
22134	20977	
6144	3957	
34938	7439	
40293	21292	
35209	5224	
15734	2341	
2939	5809	
22208	18418	
32182	5522	
34155	12369	
23856	12433	
5739	11159	
11649	14685	
42694	29336	
42999	4917	
43456	3829	
18500	8995	
18242	19458	
37746	19864	
19273	28883	
35383	22244	
33754	14466	
44435	3154	
3267	8480	
18550	8990	
18157	18422	
1215	13476	
40958	25686	
29823	21063	
35482	21187	
36219	13738	
46138	2633	
41088	18798	
42933	3883	
48209	1289	
13386	15255	
11629	20223	
22448	26984	
19612	29296	
48052	20456	
15863	1918	
7730	14960	
3415	21432	
23135	9293	
2677	27592	
17763	17153	
38113	16790	
47028	10803	
10302	21303	
4861	21139	
34891	18934	
1677	7263	
27629	19532	
12908	7851	
47863	18815	
19977	2896	
35436	2373	
21582	23620	
11643	4755	
38085	1185	
45352	12566	
27844	12725	
40332	25261	
29091	9766	
5571	16753	
13823	5071	
21955	13778	
25703	3068	
11052	23264	
2259	18990	
25883	1891	
11732	22027	
44728	27607	
13094	19477	
24224	28263	
8834	15749	
18925	28132	
26881	10020	
18112	5427	
46139	15174	
37377	27361	
43677	6131	
31725	26355	
5081	83	
34143	17694	
37784	12982	
25033	8111	
8778	27373	
20865	7545	
42109	1160	
29465	13193	
28492	7565	
21222	12135	
23487	23090	
22210	20075	
47456	29927	
37853	20810	
13294	3283	
43406	23868	
18410	25017	
17512	18186	
36655	4150	
11416	18329	
27854	10410	
30106	11118	
35079	6417	
23131	18797	
20885	19309	
4457	13602	
25920	13010	
27958	24171	
19430	2093	
11756	9408	
28643	3090	
986	12480	
33804	7040	
12476	21673	
18620	11411	
27610	25060	
49078	9031	
23207	6330	
9033	2003	
41289	14359	
43761	9097	
25960	20314	
41674	11993	
5279	1046	
5200	4957	
26128	7400	
8690	21332	
7428	116	
1972	10238	
24832	28223	
42532	25393	
19123	7155	
39412	12342	
2012	1283	
34838	5251	
33064	27355	
8134	20982	
11272	12594	
34513	27274	
49602	18239	
23075	25609	
27646	26629	
21486	20047	
31569	12541	
17158	24710	
15286	9054	
37594	28259	
21576	9500	
35133	29261	
37468	23514	
32530	10085	
21723	23789	
17222	24630	
31150	20126	
49031	24971	
13602	25627	
10131	20135	
44875	5900	
37707	5205	
2244	7245	
25206	5068	
8628	28364	
4802	18751	
38812	16977	
261	9455	
12653	13013	
19457	2829	
1895	14672	
41670	28287	
40925	6883	
42674	6414	
16196	19679	
18356	3690	
37385	3152	
46286	21579	
33362	9673	
47608	18533	
30492	8765	
49584	18982	
36468	1575	
43984	24432	
44258	16247	
9672	3406	
6880	22106	
